REF_AREA,Reference area,DOMAIN,Domain,TIME_PERIOD,mean_normalized_measure
KOR,Korea,HSL_3,Housing,2008,0.9685260760205556
KOR,Korea,HSL_3,Housing,2009,1.0
KOR,Korea,HSL_3,Housing,2010,0.7418894556389373
KOR,Korea,HSL_3,Housing,2011,1.0
KOR,Korea,HSL_3,Housing,2012,0.6817869826997901
KOR,Korea,HSL_3,Housing,2013,1.0
KOR,Korea,HSL_3,Housing,2014,0.7067191442065908
KOR,Korea,HSL_3,Housing,2015,1.0
KOR,Korea,HSL_3,Housing,2016,1.0
KOR,Korea,HSL_3,Housing,2017,0.7335943815495369
KOR,Korea,HSL_3,Housing,2018,0.7223249716395138
KOR,Korea,HSL_3,Housing,2019,0.7120999612469617
KOR,Korea,HSL_3,Housing,2020,0.7060149924128692
KOR,Korea,HSL_3,Housing,2021,0.6991929972313281
KOR,Korea,HSL_3,Housing,2022,1.0
KOR,Korea,HSL_3,Housing,2023,1.0
KOR,Korea,HSL_3,Housing,2024,1.0
KOR,Korea,HSL_4,Work-life balance,2004,0.2202228464067494
KOR,Korea,HSL_4,Work-life balance,2005,0.2202228464067494
KOR,Korea,HSL_4,Work-life balance,2006,0.2202228464067494
KOR,Korea,HSL_4,Work-life balance,2007,0.2202228464067494
KOR,Korea,HSL_4,Work-life balance,2008,0.2202228464067494
KOR,Korea,HSL_4,Work-life balance,2009,0.2202228464067494
KOR,Korea,HSL_4,Work-life balance,2010,0.289530797351485
KOR,Korea,HSL_4,Work-life balance,2011,0.35883874829622064
KOR,Korea,HSL_4,Work-life balance,2012,0.4281466992409562
KOR,Korea,HSL_4,Work-life balance,2013,0.4974546501856918
KOR,Korea,HSL_4,Work-life balance,2014,0.5667626011304274
KOR,Korea,HSL_4,Work-life balance,2015,0.5667626011304274
KOR,Korea,HSL_4,Work-life balance,2016,0.5667626011304274
KOR,Korea,HSL_4,Work-life balance,2017,0.5667626011304274
KOR,Korea,HSL_4,Work-life balance,2018,0.5667626011304274
KOR,Korea,HSL_4,Work-life balance,2019,0.5667626011304274
KOR,Korea,HSL_4,Work-life balance,2020,0.5667626011304274
KOR,Korea,HSL_4,Work-life balance,2021,0.5667626011304274
KOR,Korea,HSL_4,Work-life balance,2022,0.5667626011304274
KOR,Korea,HSL_4,Work-life balance,2023,0.5667626011304274
KOR,Korea,HSL_4,Work-life balance,2024,0.5667626011304274
KOR,Korea,HSL_5,Health,2004,0.4748281480391659
KOR,Korea,HSL_5,Health,2005,0.5123111754506952
KOR,Korea,HSL_5,Health,2006,0.4721720115444945
KOR,Korea,HSL_5,Health,2007,0.48506075866919
KOR,Korea,HSL_5,Health,2008,0.4993037871121993
KOR,Korea,HSL_5,Health,2009,0.5310508517185814
KOR,Korea,HSL_5,Health,2010,0.5011782526321723
KOR,Korea,HSL_5,Health,2011,0.5639247908314458
KOR,Korea,HSL_5,Health,2012,0.5004211242836785
KOR,Korea,HSL_5,Health,2013,0.5291623030228915
KOR,Korea,HSL_5,Health,2014,0.5188280171682514
KOR,Korea,HSL_5,Health,2015,0.5272030540344409
KOR,Korea,HSL_5,Health,2016,0.5161336143716565
KOR,Korea,HSL_5,Health,2017,0.532243574965322
KOR,Korea,HSL_5,Health,2018,0.5434139476390702
KOR,Korea,HSL_5,Health,2019,0.5459848357338807
KOR,Korea,HSL_5,Health,2020,0.5454154116766856
KOR,Korea,HSL_5,Health,2021,0.5817578316445943
KOR,Korea,HSL_5,Health,2022,0.5750960262763063
KOR,Korea,HSL_5,Health,2023,0.5750960262763063
KOR,Korea,HSL_5,Health,2024,0.5750960262763063
KOR,Korea,HSL_6,Knowledge and skills,2004,0.9200176879287376
KOR,Korea,HSL_6,Knowledge and skills,2005,0.9200176879287376
KOR,Korea,HSL_6,Knowledge and skills,2006,0.9200176879287376
KOR,Korea,HSL_6,Knowledge and skills,2007,0.9349398037556285
KOR,Korea,HSL_6,Knowledge and skills,2008,0.9498619195825192
KOR,Korea,HSL_6,Knowledge and skills,2009,0.96478403540941
KOR,Korea,HSL_6,Knowledge and skills,2010,0.822427829286304
KOR,Korea,HSL_6,Knowledge and skills,2011,0.6800716231631978
KOR,Korea,HSL_6,Knowledge and skills,2012,0.5377154170400917
KOR,Korea,HSL_6,Knowledge and skills,2013,0.6207058111042213
KOR,Korea,HSL_6,Knowledge and skills,2014,0.7036962051683509
KOR,Korea,HSL_6,Knowledge and skills,2015,0.7866865992324804
KOR,Korea,HSL_6,Knowledge and skills,2016,0.7333624138589514
KOR,Korea,HSL_6,Knowledge and skills,2017,0.6800382284854225
KOR,Korea,HSL_6,Knowledge and skills,2018,0.6267140431118935
KOR,Korea,HSL_6,Knowledge and skills,2019,0.6243296069489124
KOR,Korea,HSL_6,Knowledge and skills,2020,0.6219451707859314
KOR,Korea,HSL_6,Knowledge and skills,2021,0.6195607346229502
KOR,Korea,HSL_6,Knowledge and skills,2022,0.6171762984599691
KOR,Korea,HSL_6,Knowledge and skills,2023,0.6171762984599691
KOR,Korea,HSL_6,Knowledge and skills,2024,0.6171762984599691
KOR,Korea,HSL_7,Social connections,2004,0.5000000000000001
KOR,Korea,HSL_7,Social connections,2005,0.5000000000000001
KOR,Korea,HSL_7,Social connections,2006,0.5000000000000001
KOR,Korea,HSL_7,Social connections,2007,0.4999999999999996
KOR,Korea,HSL_7,Social connections,2008,0.5000000000000002
KOR,Korea,HSL_7,Social connections,2009,0.48422938340251287
KOR,Korea,HSL_7,Social connections,2010,0.5000000000000006
KOR,Korea,HSL_7,Social connections,2011,0.5000000000000003
KOR,Korea,HSL_7,Social connections,2012,0.5000000000000004
KOR,Korea,HSL_7,Social connections,2013,0.5000000000000004
KOR,Korea,HSL_7,Social connections,2014,0.44192153298036285
KOR,Korea,HSL_7,Social connections,2015,0.5
KOR,Korea,HSL_7,Social connections,2016,0.5
KOR,Korea,HSL_7,Social connections,2017,0.5000000000000002
KOR,Korea,HSL_7,Social connections,2018,0.5000000000000002
KOR,Korea,HSL_7,Social connections,2019,0.5000000000000002
KOR,Korea,HSL_7,Social connections,2020,0.5000000000000001
KOR,Korea,HSL_7,Social connections,2021,0.5000000000000001
KOR,Korea,HSL_7,Social connections,2022,0.5000000000000002
KOR,Korea,HSL_7,Social connections,2023,0.5000000000000002
KOR,Korea,HSL_7,Social connections,2024,0.5000000000000002
KOR,Korea,HSL_8,Civic engagement,2004,0.4874179395468984
KOR,Korea,HSL_8,Civic engagement,2005,0.4874179395468984
KOR,Korea,HSL_8,Civic engagement,2006,0.4874179395468984
KOR,Korea,HSL_8,Civic engagement,2007,0.4874179395468984
KOR,Korea,HSL_8,Civic engagement,2008,0.5345432523994056
KOR,Korea,HSL_8,Civic engagement,2009,0.5816685652519127
KOR,Korea,HSL_8,Civic engagement,2010,0.6287938781044199
KOR,Korea,HSL_8,Civic engagement,2011,0.6759191909569271
KOR,Korea,HSL_8,Civic engagement,2012,0.7230445038094342
KOR,Korea,HSL_8,Civic engagement,2013,0.623049800205963
KOR,Korea,HSL_8,Civic engagement,2014,0.5230550966024919
KOR,Korea,HSL_8,Civic engagement,2015,0.42306039299902076
KOR,Korea,HSL_8,Civic engagement,2016,0.32306568939554964
KOR,Korea,HSL_8,Civic engagement,2017,0.6744826145817725
KOR,Korea,HSL_8,Civic engagement,2018,0.6255924053151094
KOR,Korea,HSL_8,Civic engagement,2019,0.5767021960484463
KOR,Korea,HSL_8,Civic engagement,2020,0.5278119867817832
KOR,Korea,HSL_8,Civic engagement,2021,0.47892177751512005
KOR,Korea,HSL_8,Civic engagement,2022,0.7434957667905021
KOR,Korea,HSL_8,Civic engagement,2023,0.4302739286165772
KOR,Korea,HSL_8,Civic engagement,2024,0.4302739286165772
KOR,Korea,HSL_9,Environmental quality,2004,0.38673057666158517
KOR,Korea,HSL_9,Environmental quality,2005,0.39559028862486406
KOR,Korea,HSL_9,Environmental quality,2006,0.38075552910824734
KOR,Korea,HSL_9,Environmental quality,2007,0.4075476605420079
KOR,Korea,HSL_9,Environmental quality,2008,0.424182752250909
KOR,Korea,HSL_9,Environmental quality,2009,0.4281315016648476
KOR,Korea,HSL_9,Environmental quality,2010,0.45982198192926477
KOR,Korea,HSL_9,Environmental quality,2011,0.45632070795226815
KOR,Korea,HSL_9,Environmental quality,2012,0.47022063200758596
KOR,Korea,HSL_9,Environmental quality,2013,0.5770783342336647
KOR,Korea,HSL_9,Environmental quality,2014,0.4779602475216428
KOR,Korea,HSL_9,Environmental quality,2015,0.4789958191477602
KOR,Korea,HSL_9,Environmental quality,2016,0.489126274462809
KOR,Korea,HSL_9,Environmental quality,2017,0.48962175847344375
KOR,Korea,HSL_9,Environmental quality,2018,0.6766630201081346
KOR,Korea,HSL_9,Environmental quality,2019,0.48663246740724747
KOR,Korea,HSL_9,Environmental quality,2020,0.4911835038874654
KOR,Korea,HSL_9,Environmental quality,2021,0.0
KOR,Korea,HSL_9,Environmental quality,2022,0.0
KOR,Korea,HSL_9,Environmental quality,2023,0.0
KOR,Korea,HSL_9,Environmental quality,2024,0.0
LTU,Lithuania,HSL_1,Income and wealth,2004,0.6222514823296242
LTU,Lithuania,HSL_1,Income and wealth,2005,0.5198355792221194
LTU,Lithuania,HSL_1,Income and wealth,2006,0.555392110581455
LTU,Lithuania,HSL_1,Income and wealth,2007,0.4270751899382904
LTU,Lithuania,HSL_1,Income and wealth,2008,0.5114892669312288
LTU,Lithuania,HSL_1,Income and wealth,2009,0.4767360920035708
LTU,Lithuania,HSL_1,Income and wealth,2010,0.3798552656171511
LTU,Lithuania,HSL_1,Income and wealth,2011,0.34113965784916744
LTU,Lithuania,HSL_1,Income and wealth,2012,0.391509989224193
LTU,Lithuania,HSL_1,Income and wealth,2013,0.3443833521570824
LTU,Lithuania,HSL_1,Income and wealth,2014,0.4077291780202071
LTU,Lithuania,HSL_1,Income and wealth,2015,0.431797144959782
LTU,Lithuania,HSL_1,Income and wealth,2016,0.4446607833178695
LTU,Lithuania,HSL_1,Income and wealth,2017,0.4634927832455281
LTU,Lithuania,HSL_1,Income and wealth,2018,0.38925570363595524
LTU,Lithuania,HSL_1,Income and wealth,2019,0.40211333319661585
LTU,Lithuania,HSL_1,Income and wealth,2020,0.345669406858377
LTU,Lithuania,HSL_1,Income and wealth,2021,0.34076390320975614
LTU,Lithuania,HSL_1,Income and wealth,2022,0.25126156549023354
LTU,Lithuania,HSL_1,Income and wealth,2023,0.11986863711001644
LTU,Lithuania,HSL_1,Income and wealth,2024,0.11986863711001644
LTU,Lithuania,HSL_10,Safety,2004,0.30018843420897084
LTU,Lithuania,HSL_10,Safety,2005,0.3286732456140351
LTU,Lithuania,HSL_10,Safety,2006,0.46704810341173975
LTU,Lithuania,HSL_10,Safety,2007,0.46773028296207103
LTU,Lithuania,HSL_10,Safety,2008,0.468117468117468
LTU,Lithuania,HSL_10,Safety,2009,0.45758686607313276
LTU,Lithuania,HSL_10,Safety,2010,0.4521445950788024
LTU,Lithuania,HSL_10,Safety,2011,0.4540571968134046
LTU,Lithuania,HSL_10,Safety,2012,0.4570144246255818
LTU,Lithuania,HSL_10,Safety,2013,0.4494693997412967
LTU,Lithuania,HSL_10,Safety,2014,0.4526662247821643
LTU,Lithuania,HSL_10,Safety,2015,0.4491487905626675
LTU,Lithuania,HSL_10,Safety,2016,0.43925685496371814
LTU,Lithuania,HSL_10,Safety,2017,0.4390259719897635
LTU,Lithuania,HSL_10,Safety,2018,0.4351945220681746
LTU,Lithuania,HSL_10,Safety,2019,0.43834484590471273
LTU,Lithuania,HSL_10,Safety,2020,0.43516351673318227
LTU,Lithuania,HSL_10,Safety,2021,0.4281668043819203
LTU,Lithuania,HSL_10,Safety,2022,0.5131315675460062
LTU,Lithuania,HSL_10,Safety,2023,0.5000000000000001
LTU,Lithuania,HSL_10,Safety,2024,0.5000000000000001
LTU,Lithuania,HSL_11,Subjective well-being,2004,0.4608752057262935
LTU,Lithuania,HSL_11,Subjective well-being,2005,0.4608752057262935
LTU,Lithuania,HSL_11,Subjective well-being,2006,0.4608752057262935
LTU,Lithuania,HSL_11,Subjective well-being,2007,0.4793910334126483
LTU,Lithuania,HSL_11,Subjective well-being,2008,0.49944330779016016
LTU,Lithuania,HSL_11,Subjective well-being,2009,0.4964511390839122
LTU,Lithuania,HSL_11,Subjective well-being,2010,0.47172979305730434
LTU,Lithuania,HSL_11,Subjective well-being,2011,0.4590962269473886
LTU,Lithuania,HSL_11,Subjective well-being,2012,0.4590962269473886
LTU,Lithuania,HSL_11,Subjective well-being,2013,0.45385325486554307
LTU,Lithuania,HSL_11,Subjective well-being,2014,0.3970195024551147
LTU,Lithuania,HSL_11,Subjective well-being,2015,0.3970195024551147
LTU,Lithuania,HSL_11,Subjective well-being,2016,0.3970195024551147
LTU,Lithuania,HSL_11,Subjective well-being,2017,0.3185375061465619
LTU,Lithuania,HSL_11,Subjective well-being,2018,0.3864856406519263
LTU,Lithuania,HSL_11,Subjective well-being,2019,0.3003282863269679
LTU,Lithuania,HSL_11,Subjective well-being,2020,0.249553032209743
LTU,Lithuania,HSL_11,Subjective well-being,2021,0.36786629647806557
LTU,Lithuania,HSL_11,Subjective well-being,2022,0.36264562067823614
LTU,Lithuania,HSL_11,Subjective well-being,2023,0.3790327498134477
LTU,Lithuania,HSL_11,Subjective well-being,2024,0.3790327498134477
LTU,Lithuania,HSL_2,Work and job quality,2004,0.3241804186455539
LTU,Lithuania,HSL_2,Work and job quality,2005,0.3799791530901636
LTU,Lithuania,HSL_2,Work and job quality,2006,0.3673304912548379
LTU,Lithuania,HSL_2,Work and job quality,2007,0.31224172173029935
LTU,Lithuania,HSL_2,Work and job quality,2008,0.3148508258016645
LTU,Lithuania,HSL_2,Work and job quality,2009,0.35117107034401623
LTU,Lithuania,HSL_2,Work and job quality,2010,0.4229648167284766
LTU,Lithuania,HSL_2,Work and job quality,2011,0.3801974776553935
LTU,Lithuania,HSL_2,Work and job quality,2012,0.3557310208413139
LTU,Lithuania,HSL_2,Work and job quality,2013,0.42443597143653533
LTU,Lithuania,HSL_2,Work and job quality,2014,0.3363960542830719
LTU,Lithuania,HSL_2,Work and job quality,2015,0.3590434375227238
LTU,Lithuania,HSL_2,Work and job quality,2016,0.318264537971976
LTU,Lithuania,HSL_2,Work and job quality,2017,0.3307404450607374
LTU,Lithuania,HSL_2,Work and job quality,2018,0.3745321617123681
LTU,Lithuania,HSL_2,Work and job quality,2019,0.3536378215429388
LTU,Lithuania,HSL_2,Work and job quality,2020,0.35830794231490964
LTU,Lithuania,HSL_2,Work and job quality,2021,0.33688280179004354
LTU,Lithuania,HSL_2,Work and job quality,2022,0.38148888385991536
LTU,Lithuania,HSL_2,Work and job quality,2023,0.421250062020697
LTU,Lithuania,HSL_2,Work and job quality,2024,0.421250062020697
LTU,Lithuania,HSL_3,Housing,2004,0.4930056502301172
LTU,Lithuania,HSL_3,Housing,2005,0.4930056502301172
LTU,Lithuania,HSL_3,Housing,2006,0.4298943200472967
LTU,Lithuania,HSL_3,Housing,2007,0.4236828901184305
LTU,Lithuania,HSL_3,Housing,2008,0.46755781013134967
LTU,Lithuania,HSL_3,Housing,2009,0.5370495198853151
LTU,Lithuania,HSL_3,Housing,2010,0.6270215847540532
LTU,Lithuania,HSL_3,Housing,2011,0.6455618486741276
LTU,Lithuania,HSL_3,Housing,2012,0.5557719846116549
LTU,Lithuania,HSL_3,Housing,2013,0.6518109365658555
LTU,Lithuania,HSL_3,Housing,2014,0.6082203048143725
LTU,Lithuania,HSL_3,Housing,2015,0.5618873882013828
LTU,Lithuania,HSL_3,Housing,2016,0.5168447439395006
LTU,Lithuania,HSL_3,Housing,2017,0.5085572942751957
LTU,Lithuania,HSL_3,Housing,2018,0.5126653087656322
LTU,Lithuania,HSL_3,Housing,2019,0.5135859652536819
LTU,Lithuania,HSL_3,Housing,2020,0.5812126316209978
LTU,Lithuania,HSL_3,Housing,2021,0.583170270400895
LTU,Lithuania,HSL_3,Housing,2022,0.5767559288376488
LTU,Lithuania,HSL_3,Housing,2023,0.8676507427747344
LTU,Lithuania,HSL_3,Housing,2024,0.8676507427747344
LTU,Lithuania,HSL_4,Work-life balance,2004,0.4626741423094877
LTU,Lithuania,HSL_4,Work-life balance,2005,0.4626741423094877
LTU,Lithuania,HSL_4,Work-life balance,2006,0.4626741423094877
LTU,Lithuania,HSL_4,Work-life balance,2007,0.4626741423094877
LTU,Lithuania,HSL_4,Work-life balance,2008,0.4626741423094877
LTU,Lithuania,HSL_4,Work-life balance,2009,0.4626741423094877
LTU,Lithuania,HSL_4,Work-life balance,2010,0.4626741423094877
LTU,Lithuania,HSL_4,Work-life balance,2011,0.4626741423094877
LTU,Lithuania,HSL_4,Work-life balance,2012,0.4626741423094877
LTU,Lithuania,HSL_4,Work-life balance,2013,0.4626741423094877
LTU,Lithuania,HSL_4,Work-life balance,2014,0.4697421222301369
LTU,Lithuania,HSL_4,Work-life balance,2015,0.47681010215078606
LTU,Lithuania,HSL_4,Work-life balance,2016,0.48387808207143523
LTU,Lithuania,HSL_4,Work-life balance,2017,0.4909460619920844
LTU,Lithuania,HSL_4,Work-life balance,2018,0.4980140419127336
LTU,Lithuania,HSL_4,Work-life balance,2019,0.47940447542681197
LTU,Lithuania,HSL_4,Work-life balance,2020,0.46079490894089037
LTU,Lithuania,HSL_4,Work-life balance,2021,0.4421853424549688
LTU,Lithuania,HSL_4,Work-life balance,2022,0.4235757759690472
LTU,Lithuania,HSL_4,Work-life balance,2023,0.4235757759690472
LTU,Lithuania,HSL_4,Work-life balance,2024,0.4235757759690472
LTU,Lithuania,HSL_5,Health,2004,0.39873863971067647
LTU,Lithuania,HSL_5,Health,2005,0.4675079363815286
LTU,Lithuania,HSL_5,Health,2006,0.4711207786149462
LTU,Lithuania,HSL_5,Health,2007,0.47420436177038344
LTU,Lithuania,HSL_5,Health,2008,0.5033710449531259
LTU,Lithuania,HSL_5,Health,2009,0.5029003256238888
LTU,Lithuania,HSL_5,Health,2010,0.517115629180722
LTU,Lithuania,HSL_5,Health,2011,0.5185573637569286
LTU,Lithuania,HSL_5,Health,2012,0.5111088381788149
LTU,Lithuania,HSL_5,Health,2013,0.5134878267836918
LTU,Lithuania,HSL_5,Health,2014,0.41364820068841907
LTU,Lithuania,HSL_5,Health,2015,0.492950812459119
LTU,Lithuania,HSL_5,Health,2016,0.49215540357750753
LTU,Lithuania,HSL_5,Health,2017,0.49226729591880464
LTU,Lithuania,HSL_5,Health,2018,0.49729401376449306
LTU,Lithuania,HSL_5,Health,2019,0.4404769748710349
LTU,Lithuania,HSL_5,Health,2020,0.5112775895892039
LTU,Lithuania,HSL_5,Health,2021,0.5151838115721554
LTU,Lithuania,HSL_5,Health,2022,0.4885782970318022
LTU,Lithuania,HSL_5,Health,2023,0.45683082642361084
LTU,Lithuania,HSL_5,Health,2024,0.45683082642361084
LTU,Lithuania,HSL_6,Knowledge and skills,2004,0.5731115808129353
LTU,Lithuania,HSL_6,Knowledge and skills,2005,0.5731115808129353
LTU,Lithuania,HSL_6,Knowledge and skills,2006,0.5731115808129353
LTU,Lithuania,HSL_6,Knowledge and skills,2007,0.5605039604312774
LTU,Lithuania,HSL_6,Knowledge and skills,2008,0.5478963400496194
LTU,Lithuania,HSL_6,Knowledge and skills,2009,0.5352887196679614
LTU,Lithuania,HSL_6,Knowledge and skills,2010,0.5547944993317012
LTU,Lithuania,HSL_6,Knowledge and skills,2011,0.5743002789954411
LTU,Lithuania,HSL_6,Knowledge and skills,2012,0.5938060586591809
LTU,Lithuania,HSL_6,Knowledge and skills,2013,0.6177740919636199
LTU,Lithuania,HSL_6,Knowledge and skills,2014,0.6417421252680588
LTU,Lithuania,HSL_6,Knowledge and skills,2015,0.6325305965614388
LTU,Lithuania,HSL_6,Knowledge and skills,2016,0.5886321939694071
LTU,Lithuania,HSL_6,Knowledge and skills,2017,0.5447337913773755
LTU,Lithuania,HSL_6,Knowledge and skills,2018,0.5008353887853438
LTU,Lithuania,HSL_6,Knowledge and skills,2019,0.48697010669296303
LTU,Lithuania,HSL_6,Knowledge and skills,2020,0.47310482460058223
LTU,Lithuania,HSL_6,Knowledge and skills,2021,0.4592395425082015
LTU,Lithuania,HSL_6,Knowledge and skills,2022,0.4453742604158207
LTU,Lithuania,HSL_6,Knowledge and skills,2023,0.4453742604158207
LTU,Lithuania,HSL_6,Knowledge and skills,2024,0.4453742604158207
LTU,Lithuania,HSL_7,Social connections,2004,0.5000000000000003
LTU,Lithuania,HSL_7,Social connections,2005,0.5000000000000003
LTU,Lithuania,HSL_7,Social connections,2006,0.5000000000000003
LTU,Lithuania,HSL_7,Social connections,2007,0.4999999999999995
LTU,Lithuania,HSL_7,Social connections,2008,0.5000000000000002
LTU,Lithuania,HSL_7,Social connections,2009,0.4999999999999999
LTU,Lithuania,HSL_7,Social connections,2010,0.5000000000000002
LTU,Lithuania,HSL_7,Social connections,2011,0.5000000000000001
LTU,Lithuania,HSL_7,Social connections,2012,0.5000000000000003
LTU,Lithuania,HSL_7,Social connections,2013,0.4907149355416362
LTU,Lithuania,HSL_7,Social connections,2014,0.4999999999999997
LTU,Lithuania,HSL_7,Social connections,2015,0.4999999999999999
LTU,Lithuania,HSL_7,Social connections,2016,0.4999999999999999
LTU,Lithuania,HSL_7,Social connections,2017,0.4999999999999999
LTU,Lithuania,HSL_7,Social connections,2018,0.49416576865797046
LTU,Lithuania,HSL_7,Social connections,2019,0.5000000000000001
LTU,Lithuania,HSL_7,Social connections,2020,0.5000000000000002
LTU,Lithuania,HSL_7,Social connections,2021,0.5000000000000002
LTU,Lithuania,HSL_7,Social connections,2022,0.46329262174524394
LTU,Lithuania,HSL_7,Social connections,2023,0.5000000000000002
LTU,Lithuania,HSL_7,Social connections,2024,0.5000000000000002
LTU,Lithuania,HSL_8,Civic engagement,2004,0.3335945046037728
LTU,Lithuania,HSL_8,Civic engagement,2005,0.28990945129859497
LTU,Lithuania,HSL_8,Civic engagement,2006,0.24622439799341705
LTU,Lithuania,HSL_8,Civic engagement,2007,0.2025393446882392
LTU,Lithuania,HSL_8,Civic engagement,2008,0.1588542913830613
LTU,Lithuania,HSL_8,Civic engagement,2009,0.11516923807788342
LTU,Lithuania,HSL_8,Civic engagement,2010,0.15808284194418887
LTU,Lithuania,HSL_8,Civic engagement,2011,0.20099644581049433
LTU,Lithuania,HSL_8,Civic engagement,2012,0.2439100496767998
LTU,Lithuania,HSL_8,Civic engagement,2013,0.28682365354310524
LTU,Lithuania,HSL_8,Civic engagement,2014,0.32973725740941073
LTU,Lithuania,HSL_8,Civic engagement,2015,0.36055094992679815
LTU,Lithuania,HSL_8,Civic engagement,2016,0.3913646424441856
LTU,Lithuania,HSL_8,Civic engagement,2017,0.46100239710884566
LTU,Lithuania,HSL_8,Civic engagement,2018,0.5306401517735058
LTU,Lithuania,HSL_8,Civic engagement,2019,0.6002779064381658
LTU,Lithuania,HSL_8,Civic engagement,2020,0.5166130339057441
LTU,Lithuania,HSL_8,Civic engagement,2021,0.43294816137332237
LTU,Lithuania,HSL_8,Civic engagement,2022,0.3492832888409006
LTU,Lithuania,HSL_8,Civic engagement,2023,0.2656184163084789
LTU,Lithuania,HSL_8,Civic engagement,2024,0.18195354377605716
LTU,Lithuania,HSL_9,Environmental quality,2004,0.49992281798862226
LTU,Lithuania,HSL_9,Environmental quality,2005,0.4999324821379987
LTU,Lithuania,HSL_9,Environmental quality,2006,0.49992366034163677
LTU,Lithuania,HSL_9,Environmental quality,2007,0.4999406170675127
LTU,Lithuania,HSL_9,Environmental quality,2008,0.4999517990847906
LTU,Lithuania,HSL_9,Environmental quality,2009,0.4999541598706921
LTU,Lithuania,HSL_9,Environmental quality,2010,0.49997459637805675
LTU,Lithuania,HSL_9,Environmental quality,2011,0.49997239202449384
LTU,Lithuania,HSL_9,Environmental quality,2012,0.5571680988914792
LTU,Lithuania,HSL_9,Environmental quality,2013,0.49998425011174974
LTU,Lithuania,HSL_9,Environmental quality,2014,0.4999862751382719
LTU,Lithuania,HSL_9,Environmental quality,2015,0.49998692426414915
LTU,Lithuania,HSL_9,Environmental quality,2016,0.4999933147822683
LTU,Lithuania,HSL_9,Environmental quality,2017,0.49999362047028273
LTU,Lithuania,HSL_9,Environmental quality,2018,0.5563267887790929
LTU,Lithuania,HSL_9,Environmental quality,2019,0.4999919020424532
LTU,Lithuania,HSL_9,Environmental quality,2020,0.4999946599170575
LTU,Lithuania,HSL_9,Environmental quality,2021,0.0
LTU,Lithuania,HSL_9,Environmental quality,2022,0.0
LTU,Lithuania,HSL_9,Environmental quality,2023,0.0
LTU,Lithuania,HSL_9,Environmental quality,2024,0.0
LUX,Luxembourg,HSL_1,Income and wealth,2004,0.5
LUX,Luxembourg,HSL_1,Income and wealth,2005,0.5
LUX,Luxembourg,HSL_1,Income and wealth,2006,0.4964877491345411
LUX,Luxembourg,HSL_1,Income and wealth,2007,0.5034535979784139
LUX,Luxembourg,HSL_1,Income and wealth,2008,0.5008182296382365
LUX,Luxembourg,HSL_1,Income and wealth,2009,0.5074074074074074
LUX,Luxembourg,HSL_1,Income and wealth,2010,0.5219465648854962
LUX,Luxembourg,HSL_1,Income and wealth,2011,0.5616334059778376
LUX,Luxembourg,HSL_1,Income and wealth,2012,0.5177744060238926
LUX,Luxembourg,HSL_1,Income and wealth,2013,0.5474198047419805
LUX,Luxembourg,HSL_1,Income and wealth,2014,0.5891156260973398
LUX,Luxembourg,HSL_1,Income and wealth,2015,0.3858318688833662
LUX,Luxembourg,HSL_1,Income and wealth,2016,0.3761485168050274
LUX,Luxembourg,HSL_1,Income and wealth,2017,0.4318979609369562
LUX,Luxembourg,HSL_1,Income and wealth,2018,0.5040499885924039
LUX,Luxembourg,HSL_1,Income and wealth,2019,0.3707942764555838
LUX,Luxembourg,HSL_1,Income and wealth,2020,0.3404159666736612
LUX,Luxembourg,HSL_1,Income and wealth,2021,0.314500458323113
LUX,Luxembourg,HSL_1,Income and wealth,2022,0.45340962167211585
LUX,Luxembourg,HSL_1,Income and wealth,2023,0.0
LUX,Luxembourg,HSL_1,Income and wealth,2024,0.0
LUX,Luxembourg,HSL_10,Safety,2004,0.09004657941377235
LUX,Luxembourg,HSL_10,Safety,2005,0.08648181133311554
LUX,Luxembourg,HSL_10,Safety,2006,0.06958680967946272
LUX,Luxembourg,HSL_10,Safety,2007,0.07264288516895227
LUX,Luxembourg,HSL_10,Safety,2008,0.4235572465909914
LUX,Luxembourg,HSL_10,Safety,2009,0.16437046745459932
LUX,Luxembourg,HSL_10,Safety,2010,0.43061711284683857
LUX,Luxembourg,HSL_10,Safety,2011,0.4470870580948661
LUX,Luxembourg,HSL_10,Safety,2012,0.4487058789180626
LUX,Luxembourg,HSL_10,Safety,2013,0.45734028330000503
LUX,Luxembourg,HSL_10,Safety,2014,0.43209033544306924
LUX,Luxembourg,HSL_10,Safety,2015,0.43044250476725415
LUX,Luxembourg,HSL_10,Safety,2016,0.4245993913053393
LUX,Luxembourg,HSL_10,Safety,2017,0.4480754933301846
LUX,Luxembourg,HSL_10,Safety,2018,0.4492739242045802
LUX,Luxembourg,HSL_10,Safety,2019,0.41968464094700675
LUX,Luxembourg,HSL_10,Safety,2020,0.0836140765701248
LUX,Luxembourg,HSL_10,Safety,2021,0.05852181587765547
LUX,Luxembourg,HSL_10,Safety,2022,0.5011337868480727
LUX,Luxembourg,HSL_10,Safety,2023,0.5000000000000002
LUX,Luxembourg,HSL_10,Safety,2024,0.5000000000000002
LUX,Luxembourg,HSL_11,Subjective well-being,2004,0.35521740223128195
LUX,Luxembourg,HSL_11,Subjective well-being,2005,0.35521740223128195
LUX,Luxembourg,HSL_11,Subjective well-being,2006,0.35521740223128195
LUX,Luxembourg,HSL_11,Subjective well-being,2007,0.35521740223128195
